ci95_high,ci95_low,failed_generations,mean,method,metric,n,prompt_sentiment_class,std
0.9357321053743363,0.692209379794076,0,0.8316696782596409,fixed_beta_30,classifier_target_probability,20,negative,0.29472003553637666
0.0,0.0,0,0.0,fixed_beta_30,lexicon_sentiment_score,20,negative,0.0
0.0,0.0,0,0.0,fixed_beta_30,lexicon_sentiment_success,20,negative,0.0
107.51177864074707,52.93226718902588,0,79.98840026855468,fixed_beta_30,base_lm_perplexity,20,negative,68.12705568422989
0.21731538085295804,0.18862630929101304,0,0.20284560014913663,fixed_beta_30,fluency,20,negative,0.03235462859389188
0.2125,0.115625,0,0.1625,fixed_beta_30,coherence,20,negative,0.10897247358851683
0.0,0.0,0,0.0,fixed_beta_30,repeated_unigram_rate,20,negative,0.0
0.0,0.0,0,0.0,fixed_beta_30,repeated_bigram_rate,20,negative,0.0
0.0,0.0,0,0.0,fixed_beta_30,repeated_trigram_rate,20,negative,0.0
1.0,1.0,0,1.0,fixed_beta_30,distinct_1,20,negative,0.0
0.95,0.65,0,0.8,fixed_beta_30,distinct_2,20,negative,0.4
0.0,0.0,0,0.0,fixed_beta_30,distinct_3,20,negative,0.0
2.0,2.0,0,2.0,fixed_beta_30,generation_length,20,negative,0.0
0.0,0.0,0,0.0,fixed_beta_30,eos_rate,20,negative,0.0
2.525293233335833,1.9127865447779187,0,2.2124260906537527,fixed_beta_30,latency_per_token,20,negative,0.7368627392806772
5.050586466671666,3.8255730895558373,0,4.4248521813075055,fixed_beta_30,total_latency,20,negative,1.4737254785613545
1.0,0.75,0,0.9,learned_router,target_sentiment_success,20,negative,0.3
0.9841719418764114,0.7404714167118073,0,0.8862117946147918,learned_router,independent_sentiment_score,20,negative,0.2884276922572636
1.0,0.75,0,0.9,learned_router,classifier_sentiment_success,20,negative,0.3
0.9841719418764114,0.7404714167118073,0,0.8862117946147918,learned_router,classifier_target_probability,20,negative,0.2884276922572636
0.0,0.0,0,0.0,learned_router,lexicon_sentiment_score,20,negative,0.0
0.0,0.0,0,0.0,learned_router,lexicon_sentiment_success,20,negative,0.0
93.40741539001465,45.38959684371948,0,69.04831562042236,learned_router,base_lm_perplexity,20,negative,59.67803551181218
0.22212272747841494,0.19442415658872658,0,0.20786864913916658,learned_router,fluency,20,negative,0.03207700197522289
0.240625,0.1375,0,0.1875,learned_router,coherence,20,negative,0.125
0.0,0.0,0,0.0,learned_router,repeated_unigram_rate,20,negative,0.0
0.0,0.0,0,0.0,learned_router,repeated_bigram_rate,20,negative,0.0
0.0,0.0,0,0.0,learned_router,repeated_trigram_rate,20,negative,0.0
1.0,1.0,0,1.0,learned_router,distinct_1,20,negative,0.0
0.95,0.65,0,0.8,learned_router,distinct_2,20,negative,0.4
0.0,0.0,0,0.0,learned_router,distinct_3,20,negative,0.0
2.0,2.0,0,2.0,learned_router,generation_length,20,negative,0.0
0.0,0.0,0,0.0,learned_router,eos_rate,20,negative,0.0
2.546179250779096,1.750796932275989,0,2.1565752586495366,learned_router,latency_per_token,20,negative,0.9566183242279503
5.092358501558192,3.501593864551978,0,4.313150517299073,learned_router,total_latency,20,negative,1.9132366484559007
1.0,0.75,0,0.9,base_lm,target_sentiment_success,20,neutral,0.3
0.9865923643112182,0.7388735752785578,0,0.8865994899068028,base_lm,independent_sentiment_score,20,neutral,0.294404022818874
1.0,0.75,0,0.9,base_lm,classifier_sentiment_success,20,neutral,0.3
0.9865923643112182,0.7388735752785578,0,0.8865994899068028,base_lm,classifier_target_probability,20,neutral,0.294404022818874
0.0,0.0,0,0.0,base_lm,lexicon_sentiment_score,20,neutral,0.0
0.0,0.0,0,0.0,base_lm,lexicon_sentiment_success,20,neutral,0.0
36.029375314712524,23.855549144744874,0,29.77439661026001,base_lm,base_lm_perplexity,20,neutral,14.94337531925828
0.2534380975820826,0.22402068355947286,0,0.23920766569709256,base_lm,fluency,20,neutral,0.03692410255648929
0.240625,0.10625,0,0.1625,base_lm,coherence,20,neutral,0.15612494995995996
0.0,0.0,0,0.0,base_lm,repeated_unigram_rate,20,neutral,0.0
0.0,0.0,0,0.0,base_lm,repeated_bigram_rate,20,neutral,0.0
0.0,0.0,0,0.0,base_lm,repeated_trigram_rate,20,neutral,0.0
1.0,1.0,0,1.0,base_lm,distinct_1,20,neutral,0.0
0.95,0.65,0,0.8,base_lm,distinct_2,20,neutral,0.4
0.0,0.0,0,0.0,base_lm,distinct_3,20,neutral,0.0
