base_entropy,beta,between_sequence_beta_variance,near_beta_max,near_zero,position,prompt_id,prompt_sentiment_class,reward_range,seed,selected_token_reward
2.2811825275421143,10.321741104125977,5.352019257133643,0,0,0,7cae7b493f38abe15c700c25ec0f6ae6,positive,0.324729323387146,1,0.8818066716194153
2.476591110229492,8.18682861328125,5.352019257133643,0,0,1,7cae7b493f38abe15c700c25ec0f6ae6,positive,0.09376758337020874,1,0.9593766927719116
2.2811825275421143,10.321741104125977,5.352019257133643,0,0,0,7cae7b493f38abe15c700c25ec0f6ae6,positive,0.324729323387146,2,0.8818066716194153
2.476591110229492,8.18682861328125,5.352019257133643,0,0,1,7cae7b493f38abe15c700c25ec0f6ae6,positive,0.09376758337020874,2,0.9593766927719116
1.8907155990600586,8.769386291503906,5.352019257133643,0,0,0,67146fd62134da5d07373e4f38aebd5d,positive,0.09603816270828247,1,1.0
0.9833531975746155,13.833540916442871,5.352019257133643,0,0,1,67146fd62134da5d07373e4f38aebd5d,positive,0.031161069869995117,1,1.0
1.8907155990600586,8.769386291503906,5.352019257133643,0,0,0,67146fd62134da5d07373e4f38aebd5d,positive,0.09603816270828247,2,1.0
0.9833531975746155,13.833540916442871,5.352019257133643,0,0,1,67146fd62134da5d07373e4f38aebd5d,positive,0.031161069869995117,2,1.0
1.7419577836990356,11.099763870239258,5.352019257133643,0,0,0,1ebc02a72ce9840ab5dd13076bae8113,positive,0.03512376546859741,1,0.9903275370597839
2.565697193145752,8.2499418258667,5.352019257133643,0,0,1,1ebc02a72ce9840ab5dd13076bae8113,positive,0.0277135968208313,1,0.9725447297096252
1.7419577836990356,11.099763870239258,5.352019257133643,0,0,0,1ebc02a72ce9840ab5dd13076bae8113,positive,0.03512376546859741,2,0.9903275370597839
2.565697193145752,8.2499418258667,5.352019257133643,0,0,1,1ebc02a72ce9840ab5dd13076bae8113,positive,0.0277135968208313,2,0.9725447297096252
2.6057045459747314,3.787590265274048,5.352019257133643,0,0,0,c56dcb8c67042eaed0136439da4a97a5,positive,0.18285787105560303,1,0.4098694920539856
2.185908794403076,13.058363914489746,5.352019257133643,0,0,1,c56dcb8c67042eaed0136439da4a97a5,positive,0.22650545835494995,1,0.42781567573547363
2.6057045459747314,3.787590265274048,5.352019257133643,0,0,0,c56dcb8c67042eaed0136439da4a97a5,positive,0.18285787105560303,2,0.4098694920539856
2.185908794403076,13.058363914489746,5.352019257133643,0,0,1,c56dcb8c67042eaed0136439da4a97a5,positive,0.22650545835494995,2,0.42781567573547363
0.056214191019535065,8.515934944152832,5.352019257133643,0,0,0,b035cd8be3bb778685fa60caea393cdb,positive,0.25266629457473755,1,0.7398272156715393
0.8264262676239014,3.2098350524902344,5.352019257133643,0,0,1,b035cd8be3bb778685fa60caea393cdb,positive,0.30120235681533813,1,0.6466817259788513
0.056214191019535065,8.515934944152832,5.352019257133643,0,0,0,b035cd8be3bb778685fa60caea393cdb,positive,0.25266629457473755,2,0.7398272156715393
0.8264262676239014,3.2098350524902344,5.352019257133643,0,0,1,b035cd8be3bb778685fa60caea393cdb,positive,0.30120235681533813,2,0.6466817259788513
2.6284916400909424,13.145000457763672,5.352019257133643,0,0,0,09eaa4965c48bd181e5d849e481d8357,positive,0.006642282009124756,1,1.0
2.747283458709717,14.03693962097168,5.352019257133643,0,0,1,09eaa4965c48bd181e5d849e481d8357,positive,0.021603524684906006,1,0.9989108443260193
2.6284916400909424,13.145000457763672,5.352019257133643,0,0,0,09eaa4965c48bd181e5d849e481d8357,positive,0.006642282009124756,2,1.0
2.747283458709717,14.03693962097168,5.352019257133643,0,0,1,09eaa4965c48bd181e5d849e481d8357,positive,0.021603524684906006,2,0.9989108443260193
2.2498528957366943,12.638586044311523,5.352019257133643,0,0,0,1d4e988f122af1783d81b03cce2ae85c,positive,0.3094285726547241,1,0.7645595669746399
0.02612965926527977,10.336919784545898,5.352019257133643,0,0,1,1d4e988f122af1783d81b03cce2ae85c,positive,0.4049170911312103,1,0.7880045175552368
2.2498528957366943,12.638586044311523,5.352019257133643,0,0,0,1d4e988f122af1783d81b03cce2ae85c,positive,0.3094285726547241,2,0.7645595669746399
0.02612965926527977,10.336919784545898,5.352019257133643,0,0,1,1d4e988f122af1783d81b03cce2ae85c,positive,0.4049170911312103,2,0.7880045175552368
2.691222667694092,9.836690902709961,5.352019257133643,0,0,0,042ce33c31935628e78c738187dbf677,positive,0.3791801929473877,1,0.8346788883209229
0.5135522484779358,6.516719818115234,5.352019257133643,0,0,1,042ce33c31935628e78c738187dbf677,positive,0.147402822971344,1,0.8259420990943909
2.691222667694092,9.836690902709961,5.352019257133643,0,0,0,042ce33c31935628e78c738187dbf677,positive,0.3791801929473877,2,0.8346788883209229
0.5135522484779358,6.516719818115234,5.352019257133643,0,0,1,042ce33c31935628e78c738187dbf677,positive,0.147402822971344,2,0.8259420990943909
2.265164613723755,5.96967887878418,5.352019257133643,0,0,0,9c6bba205d1a3c54dcf8bcd29186ceba,positive,0.07388722896575928,1,0.9876319766044617
2.8275318145751953,6.96092414855957,5.352019257133643,0,0,1,9c6bba205d1a3c54dcf8bcd29186ceba,positive,0.04345637559890747,1,0.9776075482368469
2.265164613723755,5.96967887878418,5.352019257133643,0,0,0,9c6bba205d1a3c54dcf8bcd29186ceba,positive,0.07388722896575928,2,0.9876319766044617
2.8275318145751953,6.96092414855957,5.352019257133643,0,0,1,9c6bba205d1a3c54dcf8bcd29186ceba,positive,0.04345637559890747,2,0.9776075482368469
