ci95_high,ci95_low,failed_generations,mean,method,metric,n,prompt_sentiment_class,std
0.030452851412132182,0.028103162709523136,0,0.02926676950458154,fixed_beta_10,latency_per_token,200,neutral,0.008389998483578767
0.9734129640349419,0.8979552306456026,0,0.934818008209113,fixed_beta_10,total_latency,200,neutral,0.2705418254866532
0.97,0.905,0,0.94,fixed_beta_15,target_sentiment_success,200,neutral,0.23748684174075835
0.9672114831887302,0.9016600749030477,0,0.9365809701508261,fixed_beta_15,independent_sentiment_score,200,neutral,0.23542613897601605
0.97,0.905,0,0.94,fixed_beta_15,classifier_sentiment_success,200,neutral,0.23748684174075835
0.9672114831887302,0.9016600749030477,0,0.9365809701508261,fixed_beta_15,classifier_target_probability,200,neutral,0.23542613897601605
0.405,0.27,0,0.34,fixed_beta_15,lexicon_sentiment_score,200,neutral,0.4841487374764082
0.41,0.28,0,0.345,fixed_beta_15,lexicon_sentiment_success,200,neutral,0.4753682782853732
7.893048239946365,7.0646856439113614,0,7.477190910577774,fixed_beta_15,base_lm_perplexity,200,neutral,2.883346276679845
0.3331786994831591,0.3227104307498758,0,0.32780431864626786,fixed_beta_15,fluency,200,neutral,0.035178116778257947
0.5532553489878079,0.530479010971978,0,0.5416263309857173,fixed_beta_15,coherence,200,neutral,0.0808199253378454
0.36220835933779183,0.3119443975081153,0,0.33733058472770716,fixed_beta_15,repeated_unigram_rate,200,neutral,0.17754390057275704
0.2209749851850269,0.16484286848220214,0,0.19426511998910695,fixed_beta_15,repeated_bigram_rate,200,neutral,0.19544392866088947
0.17136813625015307,0.11701738039761395,0,0.1450639454618228,fixed_beta_15,repeated_trigram_rate,200,neutral,0.18807563197305494
0.6878404936816699,0.6377555076613763,0,0.6626694152722931,fixed_beta_15,distinct_1,200,neutral,0.17754390057275704
0.8314832905661557,0.7732228450391806,0,0.8007348800108929,fixed_beta_15,distinct_2,200,neutral,0.20305338719290497
0.8745408686831193,0.8166424827383502,0,0.8449360545381766,fixed_beta_15,distinct_3,200,neutral,0.20584257196417738
31.925,31.225,0,31.62,fixed_beta_15,generation_length,200,neutral,2.572080869646209
0.0,0.0,0,0.0,fixed_beta_15,eos_rate,200,neutral,0.0
0.03080850918532906,0.028411392309149183,0,0.02956945841007395,fixed_beta_15,latency_per_token,200,neutral,0.008293709828184892
0.9784775146160973,0.8982441798475338,0,0.9367003600997851,fixed_beta_15,total_latency,200,neutral,0.2748878615283458
0.975,0.92,0,0.95,fixed_beta_30,target_sentiment_success,200,neutral,0.21794494717703367
0.9736009633704089,0.9179043041227851,0,0.948215119385859,fixed_beta_30,independent_sentiment_score,200,neutral,0.21339031054825885
0.975,0.92,0,0.95,fixed_beta_30,classifier_sentiment_success,200,neutral,0.21794494717703367
0.9736009633704089,0.9179043041227851,0,0.948215119385859,fixed_beta_30,classifier_target_probability,200,neutral,0.21339031054825885
0.4016666666666666,0.27166666666666667,0,0.3366666666666667,fixed_beta_30,lexicon_sentiment_score,200,neutral,0.47139273553069433
0.405,0.275,0,0.34,fixed_beta_30,lexicon_sentiment_success,200,neutral,0.4737087712930804
9.075608083009719,8.102435973882676,0,8.557263180017472,fixed_beta_30,base_lm_perplexity,200,neutral,3.492146014843267
0.32121159085900813,0.31150755599695434,0,0.31628268469742243,fixed_beta_30,fluency,200,neutral,0.0342252333537905
0.5521139671325248,0.5325249360184559,0,0.5424941894060071,fixed_beta_30,coherence,200,neutral,0.06852452366526496
0.35665727089576454,0.309148809276942,0,0.33366201494811387,fixed_beta_30,repeated_unigram_rate,200,neutral,0.17710114430380453
0.21489673352840172,0.16118704731044353,0,0.1887233589896881,fixed_beta_30,repeated_bigram_rate,200,neutral,0.19628925966098767
0.16747413339259584,0.11674900613712458,0,0.1432337242918024,fixed_beta_30,repeated_trigram_rate,200,neutral,0.18905056217889174
0.6908429592283852,0.6433332324691583,0,0.6663379850518859,fixed_beta_30,distinct_1,200,neutral,0.17710114430380453
0.8385746860370956,0.7850213824793216,0,0.8112766410103116,fixed_beta_30,distinct_2,200,neutral,0.19628925966098767
0.8760407635370902,0.8178835836099863,0,0.8467662757081967,fixed_beta_30,distinct_3,200,neutral,0.20682224390601453
31.96,31.525,0,31.775,fixed_beta_30,generation_length,200,neutral,1.6414551471179466
0.0,0.0,0,0.0,fixed_beta_30,eos_rate,200,neutral,0.0
0.0313404253369481,0.029080712778202934,0,0.030301721297887437,fixed_beta_30,latency_per_token,200,neutral,0.00800635991234163
0.9966559118888108,0.9235414536297322,0,0.9626230618392583,fixed_beta_30,total_latency,200,neutral,0.2578501801330301
0.865,0.755,0,0.81,fixed_beta_5,target_sentiment_success,200,neutral,0.39230090491866065
0.864150178184791,0.7539629489943036,0,0.8103245571596198,fixed_beta_5,independent_sentiment_score,200,neutral,0.3841945304129232
0.865,0.755,0,0.81,fixed_beta_5,classifier_sentiment_success,200,neutral,0.39230090491866065
0.864150178184791,0.7539629489943036,0,0.8103245571596198,fixed_beta_5,classifier_target_probability,200,neutral,0.3841945304129232
0.35,0.22,0,0.285,fixed_beta_5,lexicon_sentiment_score,200,neutral,0.46235808633568853
0.355,0.225,0,0.29,fixed_beta_5,lexicon_sentiment_success,200,neutral,0.4537620521815371
7.138401815891266,6.4580643689632415,0,6.793710027933121,fixed_beta_5,base_lm_perplexity,200,neutral,2.4291018081543565
0.3400756649885882,0.33062603230362564,0,0.33543575458604474,fixed_beta_5,fluency,200,neutral,0.03313424151347545
0.5707536097367021,0.5504868597271287,0,0.5605636807206307,fixed_beta_5,coherence,200,neutral,0.06910157410723304
0.367903761013772,0.32090256927427036,0,0.345967059349417,fixed_beta_5,repeated_unigram_rate,200,neutral,0.17804550543229458
0.2294388000800864,0.17344438415995725,0,0.2025694185654805,fixed_beta_5,repeated_bigram_rate,200,neutral,0.20463406482682525
0.17941788714684287,0.12343774692588003,0,0.15160105405321428,fixed_beta_5,repeated_trigram_rate,200,neutral,0.198674875923659
0.6782827719887125,0.632075635657719,0,0.654032940650583,fixed_beta_5,distinct_1,200,neutral,0.17804550543229458
0.826296155765928,0.7704606842897254,0,0.7974305814345191,fixed_beta_5,distinct_2,200,neutral,0.20463406482682525
0.8765470765244078,0.8203908330497889,0,0.8483989459467858,fixed_beta_5,distinct_3,200,neutral,0.198674875923659
32.0,32.0,0,32.0,fixed_beta_5,generation_length,200,neutral,0.0
0.0,0.0,0,0.0,fixed_beta_5,eos_rate,200,neutral,0.0
0.03164641656952881,0.029354747572451743,0,0.030569159969109024,fixed_beta_5,latency_per_token,200,neutral,0.007945259451116321
1.012685330224922,0.9393519223184558,0,0.9782131190114888,fixed_beta_5,total_latency,200,neutral,0.2542483024357223
0.95,0.875,0,0.915,fixed_beta_0,target_sentiment_success,200,positive,0.2788816953476868
0.9479261331807356,0.874102554898709,0,0.9134053422938451,fixed_beta_0,independent_sentiment_score,200,positive,0.27410153985916813
0.95,0.875,0,0.915,fixed_beta_0,classifier_sentiment_success,200,positive,0.2788816953476868
0.9479261331807356,0.874102554898709,0,0.9134053422938451,fixed_beta_0,classifier_target_probability,200,positive,0.27410153985916813
0.325,0.195,0,0.26,fixed_beta_0,lexicon_sentiment_score,200,positive,0.4498888751680797
0.33,0.205,0,0.265,fixed_beta_0,lexicon_sentiment_success,200,positive,0.4413332074521472
7.175175638794899,6.406312598586083,0,6.756930084824562,fixed_beta_0,base_lm_perplexity,200,positive,2.8079919474066353
0.3485314983219958,0.3344119988394311,0,0.34130880216729276,fixed_beta_0,fluency,200,positive,0.051431537825756074
0.5652614321772017,0.5415883230127254,0,0.5532632185680557,fixed_beta_0,coherence,200,positive,0.08627328564150841
0.33033441811870035,0.2837621742057969,0,0.30681469142390555,fixed_beta_0,repeated_unigram_rate,200,positive,0.16906292545011536
0.18822429962259246,0.13912618415847722,0,0.16319076019893625,fixed_beta_0,repeated_bigram_rate,200,positive,0.18175946526456957
0.13802417248239365,0.09338393901843554,0,0.11523887472924445,fixed_beta_0,repeated_trigram_rate,200,positive,0.16906606516233139
0.7155887507621718,0.6692942314653391,0,0.6931853085760947,fixed_beta_0,distinct_1,200,positive,0.16906292545011536
0.8601584936030093,0.8117217826034689,0,0.8368092398010633,fixed_beta_0,distinct_2,200,positive,0.18175946526456957
0.906324107288941,0.8616960765879698,0,0.8847611252707549,fixed_beta_0,distinct_3,200,positive,0.16906606516233139
31.985,31.385,0,31.73,fixed_beta_0,generation_length,200,positive,2.208415721733569
0.0,0.0,0,0.0,fixed_beta_0,eos_rate,200,positive,0.0
0.030518787894026834,0.02836206622536714,0,0.029474373759785105,fixed_beta_0,latency_per_token,200,positive,0.007800582186478547
0.9645330364385154,0.8967818166286452,0,0.9330681013071443,fixed_beta_0,total_latency,200,positive,0.2530480719775565
0.99,0.945,0,0.97,fixed_beta_10,target_sentiment_success,200,positive,0.1705872210923198
0.9890361451543868,0.9460799835895887,0,0.9696395279871649,fixed_beta_10,independent_sentiment_score,200,positive,0.15953932578273586
0.99,0.945,0,0.97,fixed_beta_10,classifier_sentiment_success,200,positive,0.1705872210923198
0.9890361451543868,0.9460799835895887,0,0.9696395279871649,fixed_beta_10,classifier_target_probability,200,positive,0.15953932578273586
0.375,0.25,0,0.31,fixed_beta_10,lexicon_sentiment_score,200,positive,0.4624932431938871
0.375,0.25,0,0.31,fixed_beta_10,lexicon_sentiment_success,200,positive,0.4624932431938871
7.148351654410362,6.362420599460602,0,6.73755130469799,fixed_beta_10,base_lm_perplexity,200,positive,3.0153406936402956
0.3497670825268822,0.33533831791029184,0,0.34238096960983816,fixed_beta_10,fluency,200,positive,0.051576369154067096
0.5694495888669718,0.5463986861799353,0,0.5579616153249256,fixed_beta_10,coherence,200,positive,0.08322458147716369
0.3570512605393697,0.3080098156702019,0,0.3316038340719449,fixed_beta_10,repeated_unigram_rate,200,positive,0.17720921087406336
0.2185910297518916,0.16556469023785372,0,0.19094847851044597,fixed_beta_10,repeated_bigram_rate,200,positive,0.19897994337817945
0.17180712818391147,0.12110686704464933,0,0.14585897630313321,fixed_beta_10,repeated_trigram_rate,200,positive,0.18670985074719268
0.6914828229661887,0.6426688923390365,0,0.6683961659280544,fixed_beta_10,distinct_1,200,positive,0.17720921087406336
0.8343501209393632,0.781030391352963,0,0.8090515214895538,fixed_beta_10,distinct_2,200,positive,0.19897994337817945
0.875014274585881,0.8203825083533797,0,0.8491410236968671,fixed_beta_10,distinct_3,200,positive,0.19590043032879645
31.81,30.84,0,31.37,fixed_beta_10,generation_length,200,positive,3.448637412080313
0.0,0.0,0,0.0,fixed_beta_10,eos_rate,200,positive,0.0
0.029139632031879706,0.026794742011121954,0,0.028001808391359663,fixed_beta_10,latency_per_token,200,positive,0.008035797613875927
0.9169835743005388,0.8383730922808172,0,0.8774892708298284,fixed_beta_10,total_latency,200,positive,0.2680750779281128
0.995,0.96,0,0.98,fixed_beta_15,target_sentiment_success,200,positive,0.13999999999999999
0.992801170500461,0.9561661725115846,0,0.9769775526985177,fixed_beta_15,independent_sentiment_score,200,positive,0.1377811450307008
0.995,0.96,0,0.98,fixed_beta_15,classifier_sentiment_success,200,positive,0.13999999999999999
0.992801170500461,0.9561661725115846,0,0.9769775526985177,fixed_beta_15,classifier_target_probability,200,positive,0.1377811450307008
0.395,0.265,0,0.33,fixed_beta_15,lexicon_sentiment_score,200,positive,0.4702127178203499
0.395,0.265,0,0.33,fixed_beta_15,lexicon_sentiment_success,200,positive,0.4702127178203499
7.314186765551567,6.495342236757279,0,6.882363371253014,fixed_beta_15,base_lm_perplexity,200,positive,3.068119518151442
0.34755698407289204,0.33317186994688064,0,0.34011728287868864,fixed_beta_15,fluency,200,positive,0.05121239626395078
0.566667536957068,0.5429602286021435,0,0.5550690228365808,fixed_beta_15,coherence,200,positive,0.08749383292381638
0.3495377507982911,0.29935969309697963,0,0.3234761060723858,fixed_beta_15,repeated_unigram_rate,200,positive,0.18220724542496033
0.21358239608065321,0.15745494814822028,0,0.18455009496897776,fixed_beta_15,repeated_bigram_rate,200,positive,0.20167362591987148
0.16882898037623714,0.11699558798655742,0,0.14104284186734753,fixed_beta_15,repeated_trigram_rate,200,positive,0.19027511062808578
0.7006359730253108,0.6503750654361643,0,0.6765238939276139,fixed_beta_15,distinct_1,200,positive,0.18220724542496033
0.837601418615812,0.7808849096908845,0,0.8104499050310219,fixed_beta_15,distinct_2,200,positive,0.20928867729043174
0.8757739879684072,0.8182719078252272,0,0.8489571581326523,fixed_beta_15,distinct_3,200,positive,0.20804749670972572
31.675,30.56,0,31.16,fixed_beta_15,generation_length,200,positive,3.891580655723327
0.0,0.0,0,0.0,fixed_beta_15,eos_rate,200,positive,0.0
0.030839839279347084,0.028687042740315517,0,0.029731603096540646,fixed_beta_15,latency_per_token,200,positive,0.0076938151307118
0.9608468082454056,0.8867891329579288,0,0.923984267161577,fixed_beta_15,total_latency,200,positive,0.26426769648686427
1.0,0.985,0,0.995,fixed_beta_30,target_sentiment_success,200,positive,0.07053367989832943
0.997729920744896,0.9813659006927629,0,0.9921833195479121,fixed_beta_30,independent_sentiment_score,200,positive,0.0703535784909338
1.0,0.985,0,0.995,fixed_beta_30,classifier_sentiment_success,200,positive,0.07053367989832943
