case_id,sample_id,alpha,fusion,lambda,nll,gradient,entropy,max_probability,logit_std
f60_a1_p00,pku_round0_00058,"0.75,0.25",normalized,4.0,1.5153073072433472,0.0009116027504205704,1.4054429531097412,0.6850489377975464,2.3005757331848145
f60_a1_p00,pku_round0_00058,"0.75,0.25",normalized,8.0,1.5185410976409912,0.0006219521164894104,1.4310499429702759,0.6812458634376526,2.3208353519439697
f60_a1_p00,pku_round0_00058,"0.75,0.25",normalized,16.0,1.5216296911239624,0.0002351631410419941,1.4479728937149048,0.6786777973175049,2.335275173187256
f60_a1_p00,pku_round0_00058,"0.75,0.25",normalized,guide_only,1.5262563228607178,,1.4688206911087036,0.6755418181419373,2.3536579608917236
f60_a1_p01,pku_round0_00094,"0.75,0.25",current,0.0,1.726402997970581,0.7840071320533752,1.128174066543579,0.676660418510437,2.4629058837890625
f60_a1_p01,pku_round0_00094,"0.75,0.25",current,0.001,1.7271908521652222,0.7914584279060364,1.1262588500976562,0.6769804954528809,2.4648170471191406
f60_a1_p01,pku_round0_00094,"0.75,0.25",current,0.01,1.7345728874206543,0.8453725576400757,1.1096599102020264,0.6797319054603577,2.4820470809936523
f60_a1_p01,pku_round0_00094,"0.75,0.25",current,0.05,1.771085262298584,0.9617356061935425,1.0467939376831055,0.6903197765350342,2.559274673461914
f60_a1_p01,pku_round0_00094,"0.75,0.25",current,0.1,1.8212013244628906,1.0377094745635986,0.9834671020507812,0.7018327713012695,2.657208204269409
f60_a1_p01,pku_round0_00094,"0.75,0.25",current,0.25,1.9884674549102783,1.1801897287368774,0.8426504731178284,0.7305794954299927,2.9590814113616943
f60_a1_p01,pku_round0_00094,"0.75,0.25",current,0.5,2.3029825687408447,1.3232645988464355,0.6857470273971558,0.7680484652519226,3.4827780723571777
f60_a1_p01,pku_round0_00094,"0.75,0.25",current,0.75,2.645387649536133,1.4086568355560303,0.5783363580703735,0.7970274686813354,4.023886203765869
f60_a1_p01,pku_round0_00094,"0.75,0.25",current,1.0,3.0044808387756348,1.4598941802978516,0.5015566349029541,0.818009614944458,4.576317310333252
f60_a1_p01,pku_round0_00094,"0.75,0.25",current,1.5,3.7498044967651367,1.514524221420288,0.40088120102882385,0.8471322059631348,5.701942443847656
f60_a1_p01,pku_round0_00094,"0.75,0.25",current,2.0,4.51480770111084,1.5428587198257446,0.33684462308883667,0.8677761554718018,6.843819618225098
f60_a1_p01,pku_round0_00094,"0.75,0.25",current,4.0,7.651686668395996,1.583798885345459,0.21460798382759094,0.9085355401039124,11.475794792175293
f60_a1_p01,pku_round0_00094,"0.75,0.25",current,8.0,14.032217025756836,1.6022799015045166,0.13102829456329346,0.9421283602714539,20.82349395751953
f60_a1_p01,pku_round0_00094,"0.75,0.25",current,16.0,26.891006469726562,1.609961748123169,0.06751643121242523,0.96978759765625,39.575706481933594
f60_a1_p01,pku_round0_00094,"0.75,0.25",normalized,0.0,1.726402997970581,0.1857782006263733,1.128174066543579,0.676660418510437,2.4629058837890625
f60_a1_p01,pku_round0_00094,"0.75,0.25",normalized,0.001,1.7265913486480713,0.1908787488937378,1.1281135082244873,0.6766666769981384,2.4623541831970215
f60_a1_p01,pku_round0_00094,"0.75,0.25",normalized,0.01,1.7284750938415527,0.22445058822631836,1.1278828382492065,0.6766311526298523,2.457472324371338
f60_a1_p01,pku_round0_00094,"0.75,0.25",normalized,0.05,1.7385821342468262,0.2659268081188202,1.131525993347168,0.6755154132843018,2.4374043941497803
f60_a1_p01,pku_round0_00094,"0.75,0.25",normalized,0.1,1.7519865036010742,0.2675616443157196,1.1403447389602661,0.6736021637916565,2.4156436920166016
f60_a1_p01,pku_round0_00094,"0.75,0.25",normalized,0.25,1.7903974056243896,0.2424236536026001,1.1706106662750244,0.6677718162536621,2.367265224456787
f60_a1_p01,pku_round0_00094,"0.75,0.25",normalized,0.5,1.8451306819915771,0.1966150403022766,1.2150216102600098,0.6600161790847778,2.321851968765259
f60_a1_p01,pku_round0_00094,"0.75,0.25",normalized,0.75,1.889469027519226,0.15965311229228973,1.2506173849105835,0.6543613076210022,2.299363613128662
f60_a1_p01,pku_round0_00094,"0.75,0.25",normalized,1.0,1.9256703853607178,0.1312216967344284,1.279891014099121,0.6495552659034729,2.288158655166626
f60_a1_p01,pku_round0_00094,"0.75,0.25",normalized,1.5,1.9807710647583008,0.092442587018013,1.3257954120635986,0.6421736478805542,2.2807769775390625
f60_a1_p01,pku_round0_00094,"0.75,0.25",normalized,2.0,2.0205392837524414,0.06841811537742615,1.3604141473770142,0.6368265151977539,2.281273365020752
f60_a1_p01,pku_round0_00094,"0.75,0.25",normalized,4.0,2.1082701683044434,0.028135493397712708,1.4416224956512451,0.6243847608566284,2.295159101486206
f60_a1_p01,pku_round0_00094,"0.75,0.25",normalized,8.0,2.1738781929016113,0.009566795080900192,1.5054707527160645,0.6154360175132751,2.3137218952178955
f60_a1_p01,pku_round0_00094,"0.75,0.25",normalized,16.0,2.215640068054199,0.0028488729149103165,1.546416163444519,0.6100801825523376,2.3279826641082764
f60_a1_p01,pku_round0_00094,"0.75,0.25",normalized,guide_only,2.265829086303711,,1.5948631763458252,0.6033483743667603,2.346872568130493
f60_a1_p02,pku_round0_00115,"0.75,0.25",current,0.0,1.8027161359786987,1.067429542541504,1.5344427824020386,0.6483332514762878,2.3357198238372803
f60_a1_p02,pku_round0_00115,"0.75,0.25",current,0.001,1.8037915229797363,1.0833048820495605,1.5316978693008423,0.6487424373626709,2.3374922275543213
