alpha_helpfulness,alpha_harmlessness,mean_helpfulness,mean_harmlessness,mean_MIP,mean_PCS,records,d_helpfulness_d_alpha,d_harmlessness_d_alpha,helpfulness_monotonicity_violation,harmlessness_monotonicity_violation,low_sensitivity,nondominated,supported_positive_linear,support_weight_min,support_weight_max,turning_angle_radians,signed_cross
0.15,0.85,0.5614208713242445,0.7282891736678183,0.7032589283162822,0.8674892881108626,20,0.7174272951191597,1.003834242459927,False,True,False,True,True,0.0,0.8754115247677257,2.9823274697854742,0.000579440131258986
0.35,0.65,0.5647774290776312,0.6515612589294439,0.6211869184813095,0.9504022974773783,20,0.17265552416654065,0.036989383639731706,False,True,False,True,False,,,-1.7278407828222881,-0.00028592042749576204
0.4,0.6,0.5665472811291403,0.6188200950385992,0.5979109694748157,0.9619586397449946,20,0.035397041030182895,-0.6548232778168933,False,False,False,True,False,,,0.46771836274890494,0.00041209166016063103
0.45,0.55,0.5804400289388113,0.5946524971122598,0.5882568864342079,0.9704529920026703,20,0.27785495619341966,-0.4833519585267899,False,False,False,True,True,0.8754115247677257,1.0,-2.2946604257970247,-0.0006534748139905228
