ci95_high,ci95_low,failed_generations,mean,method,metric,n,prompt_sentiment_class,std
0.555941364356094,0.5295160312492094,0,0.5431137195192148,heuristic_reward_range_beta,coherence,200,negative,0.09591881063595656
0.29376166761105293,0.25265471940444967,0,0.2735610678687856,heuristic_reward_range_beta,repeated_unigram_rate,200,negative,0.15043022841614412
0.14385567897159965,0.10157129830782473,0,0.1228241162210535,heuristic_reward_range_beta,repeated_bigram_rate,200,negative,0.15111757589576288
0.0988439906420373,0.06230593692862689,0,0.0799088298772999,heuristic_reward_range_beta,repeated_trigram_rate,200,negative,0.13446152117091473
0.7392876251140389,0.6928371296572808,0,0.7164389321312139,heuristic_reward_range_beta,distinct_1,200,negative,0.16449325902284742
0.8872263193252498,0.8355249011001793,0,0.8621758837789464,heuristic_reward_range_beta,distinct_2,200,negative,0.18419228609792554
0.9272575782916388,0.8797647024459243,0,0.9050911701227,heuristic_reward_range_beta,distinct_3,200,negative,0.17452116140822968
31.735,30.595,0,31.185,heuristic_reward_range_beta,generation_length,200,negative,4.107404898473001
0.0,0.0,0,0.0,heuristic_reward_range_beta,eos_rate,200,negative,0.0
0.03218462548230607,0.029954170968480628,0,0.031122926664305006,heuristic_reward_range_beta,latency_per_token,200,negative,0.008109688504337282
1.0042585711262655,0.9299890308018075,0,0.9669514043652453,heuristic_reward_range_beta,total_latency,200,negative,0.2780090045006887
0.705,0.57,0,0.64,learned_router,target_sentiment_success,200,negative,0.48
0.7042754369665636,0.5722528091273853,0,0.639736311394372,learned_router,independent_sentiment_score,200,negative,0.4655321618559996
0.705,0.57,0,0.64,learned_router,classifier_sentiment_success,200,negative,0.48
0.7042754369665636,0.5722528091273853,0,0.639736311394372,learned_router,classifier_target_probability,200,negative,0.4655321618559996
0.19,0.095,0,0.14,learned_router,lexicon_sentiment_score,200,negative,0.34698703145794946
0.19,0.095,0,0.14,learned_router,lexicon_sentiment_success,200,negative,0.34698703145794946
8.320090239048005,6.913683261871338,0,7.541766005158425,learned_router,base_lm_perplexity,200,negative,4.954235176086937
0.34640581117203983,0.3289709930501488,0,0.33764918636059243,learned_router,fluency,200,negative,0.061238804599347545
0.5462929228179539,0.5190948814353823,0,0.5334950898324315,learned_router,coherence,200,negative,0.09911774916081567
0.2820765817071815,0.23769867797371533,0,0.2596085841050178,learned_router,repeated_unigram_rate,200,negative,0.16196170989753625
0.13584116544740113,0.09174096217434213,0,0.1131854738099254,learned_router,repeated_bigram_rate,200,negative,0.15742629237660485
0.09277591037966242,0.05500611631792419,0,0.073093781384318,learned_router,repeated_trigram_rate,200,negative,0.140819328475689
0.7491249384723809,0.6979394276894924,0,0.7253914158949812,learned_router,distinct_1,200,negative,0.18225898592328216
0.8941210583742777,0.837052196487285,0,0.8668145261900747,learned_router,distinct_2,200,negative,0.19963872013977463
0.9328116223045226,0.8785213581591726,0,0.9069062186156819,learned_router,distinct_3,200,negative,0.19106630267258348
31.775,30.695,0,31.27,learned_router,generation_length,200,negative,3.853193480737763
0.0,0.0,0,0.0,learned_router,eos_rate,200,negative,0.0
0.03459123630047774,0.03239209584652138,0,0.03348601751845927,learned_router,latency_per_token,200,negative,0.0077961848634970484
1.0876950881094671,1.009451330936281,0,1.0473826071986696,learned_router,total_latency,200,negative,0.2785914651141089
0.705,0.57,0,0.64,base_lm,target_sentiment_success,200,neutral,0.48
0.7014704055312905,0.5696265996800502,0,0.6356130776862847,base_lm,independent_sentiment_score,200,neutral,0.4693735456227883
0.705,0.57,0,0.64,base_lm,classifier_sentiment_success,200,neutral,0.48
0.7014704055312905,0.5696265996800502,0,0.6356130776862847,base_lm,classifier_target_probability,200,neutral,0.4693735456227883
0.196,0.091,0,0.141,base_lm,lexicon_sentiment_score,200,neutral,0.3745917778061873
0.21,0.105,0,0.155,base_lm,lexicon_sentiment_success,200,neutral,0.36190468358395145
6.966756031513214,6.2735428416728976,0,6.618441084623337,base_lm,base_lm_perplexity,200,neutral,2.4884719911199715
0.34293745757303695,0.3334057013993486,0,0.338244450870053,base_lm,fluency,200,neutral,0.03331752167048706
0.5722363711720893,0.5534022298814206,0,0.5626839086317696,base_lm,coherence,200,neutral,0.06989823153919501
0.37188213505674605,0.3229398398969703,0,0.34759905046333356,base_lm,repeated_unigram_rate,200,neutral,0.1807504092529386
0.2363755744457519,0.18110573459079604,0,0.20937269098641767,base_lm,repeated_bigram_rate,200,neutral,0.202113862173491
0.1871474605161972,0.13383889218562336,0,0.16089777542478065,base_lm,repeated_trigram_rate,200,neutral,0.1976538649616868
0.6769849120987363,0.6276554090943499,0,0.6524009495366664,base_lm,distinct_1,200,neutral,0.1807504092529386
0.8188235095029442,0.7634968506520281,0,0.7906273090135822,base_lm,distinct_2,200,neutral,0.202113862173491
0.8661572614893694,0.8127605371185127,0,0.8391022245752197,base_lm,distinct_3,200,neutral,0.1976538649616868
32.0,31.85,0,31.94,base_lm,generation_length,200,neutral,0.596992462263972
0.0,0.0,0,0.0,base_lm,eos_rate,200,neutral,0.0
