count,fraction_near_max,fraction_near_zero,max,mean,method,min,p05,p50,p95,position,std
597,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,4,0.0
597,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,5,0.0
593,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,6,0.0
592,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,7,0.0
592,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,8,0.0
591,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,9,0.0
589,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,10,0.0
588,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,11,0.0
588,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,12,0.0
588,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,13,0.0
585,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,14,0.0
585,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,15,0.0
584,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,16,0.0
583,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,17,0.0
582,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,18,0.0
580,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,19,0.0
579,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,20,0.0
577,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,21,0.0
576,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,22,0.0
574,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,23,0.0
570,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,24,0.0
568,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,25,0.0
568,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,26,0.0
567,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,27,0.0
564,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,28,0.0
563,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,29,0.0
561,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,30,0.0
559,1.0,0.0,1.0,1.0,v1_fixed,1.0,,,,31,0.0
600,1.0,0.0,1.0,1.0,v1_heuristic,1.0,,,,0,0.0
600,1.0,0.0,0.9677083333333333,0.967708333333339,v1_heuristic,0.9677083333333333,,,,1,0.0
598,0.0,0.0,0.9354166666666667,0.9354166666666578,v1_heuristic,0.9354166666666667,,,,2,0.0
598,0.0,0.0,0.903125,0.9031249999999947,v1_heuristic,0.903125,,,,3,0.0
596,0.0,0.0,0.8708333333333333,0.8708333333333356,v1_heuristic,0.8708333333333333,,,,4,0.0
596,0.0,0.0,0.8385416666666666,0.838541666666674,v1_heuristic,0.8385416666666666,,,,5,0.0
592,0.0,0.0,0.80625,0.8062499999999916,v1_heuristic,0.80625,,,,6,0.0
591,0.0,0.0,0.7739583333333333,0.7739583333333288,v1_heuristic,0.7739583333333333,,,,7,0.0
589,0.0,0.0,0.7421875,0.7421875,v1_heuristic,0.7421875,,,,8,0.0
589,0.0,0.0,0.7098958333333333,0.7098958333333354,v1_heuristic,0.7098958333333333,,,,9,0.0
587,0.0,0.0,0.6776041666666667,0.6776041666666581,v1_heuristic,0.6776041666666667,,,,10,0.0
586,0.0,0.0,0.6453125,0.6453124999999932,v1_heuristic,0.6453125,,,,11,0.0
586,0.0,0.0,0.6130208333333333,0.6130208333333361,v1_heuristic,0.6130208333333333,,,,12,0.0
585,0.0,0.0,0.5807291666666666,0.5807291666666685,v1_heuristic,0.5807291666666666,,,,13,0.0
583,0.0,0.0,0.5484375,0.5484374999999986,v1_heuristic,0.5484375,,,,14,0.0
582,0.0,0.0,0.5161458333333333,0.5161458333333303,v1_heuristic,0.5161458333333333,,,,15,0.0
582,0.0,0.0,0.48385416666666664,0.48385416666666936,v1_heuristic,0.48385416666666664,,,,16,0.0
582,0.0,0.0,0.4515625,0.45156249999999665,v1_heuristic,0.4515625,,,,17,0.0
581,0.0,0.0,0.4192708333333333,0.4192708333333368,v1_heuristic,0.4192708333333333,,,,18,0.0
580,0.0,0.0,0.38697916666666665,0.3869791666666644,v1_heuristic,0.38697916666666665,,,,19,0.0
580,0.0,0.0,0.35494791666666664,0.3549479166666676,v1_heuristic,0.35494791666666664,,,,20,0.0
580,0.0,0.0,0.32265625,0.3226562499999966,v1_heuristic,0.32265625,,,,21,0.0
580,0.0,0.0,0.2903645833333333,0.2903645833333342,v1_heuristic,0.2903645833333333,,,,22,0.0
579,0.0,0.0,0.25807291666666665,0.2580729166666652,v1_heuristic,0.25807291666666665,,,,23,0.0
578,0.0,0.0,0.22578125,0.22578124999999824,v1_heuristic,0.22578125,,,,24,0.0
578,0.0,0.0,0.19348958333333333,0.1934895833333322,v1_heuristic,0.19348958333333333,,,,25,0.0
578,0.0,0.0,0.161328125,0.16132812499999832,v1_heuristic,0.161328125,,,,26,0.0
577,0.0,0.0,0.12903645833333333,0.1290364583333326,v1_heuristic,0.12903645833333333,,,,27,0.0
577,0.0,0.0,0.09674479166666666,0.09674479166666611,v1_heuristic,0.09674479166666666,,,,28,0.0
577,0.0,0.0,0.06451822916666666,0.0645182291666663,v1_heuristic,0.06451822916666666,,,,29,0.0
577,0.0,1.0,0.03225911458333333,0.03225911458333315,v1_heuristic,0.03225911458333333,,,,30,0.0
577,0.0,1.0,0.0,0.0,v1_heuristic,0.0,,,,31,0.0
600,0.0,0.0,0.54375,0.3372163628472226,v1_router,0.0697265625,,,,0,0.10339077934232678
600,0.0,0.0016666666666666668,0.5458333333333333,0.32934434678819446,v1_router,0.04645182291666667,,,,1,0.09976963463620594
600,0.0,0.0,0.5484375,0.3311780598958336,v1_router,0.0875,,,,2,0.10126889096230857
599,0.0,0.0,0.5453125,0.34002928057178666,v1_router,0.0646484375,,,,3,0.09623262609315603
599,0.0,0.001669449081803005,0.5489583333333333,0.326319962524346,v1_router,0.04143880208333333,,,,4,0.10203621445726091
599,0.0,0.0,0.5489583333333333,0.32407462959098504,v1_router,0.07799479166666666,,,,5,0.10421235837960557
597,0.0,0.0,0.559375,0.32914954547040753,v1_router,0.07447916666666667,,,,6,0.1021537838620754
597,0.0,0.0,0.5401041666666667,0.326022473478504,v1_router,0.07317708333333334,,,,7,0.10133126980106552
595,0.0,0.0,0.553125,0.33091556153711454,v1_router,0.06155598958333333,,,,8,0.1001175618799233
594,0.0,0.0,0.5411458333333333,0.326926601080247,v1_router,0.0796875,,,,9,0.10143696591503033
593,0.0,0.0,0.5348958333333333,0.3217784965219223,v1_router,0.08483072916666666,,,,10,0.10165313942525522
593,0.0,0.0,0.5520833333333334,0.3304920250140523,v1_router,0.0822265625,,,,11,0.10417774477187718
592,0.0,0.0,0.5484375,0.3281854852899777,v1_router,0.06331380208333333,,,,12,0.1016674205116675
590,0.0,0.0,0.553125,0.32496750308968964,v1_router,0.05914713541666667,,,,13,0.10334897597635291
589,0.0,0.0,0.5421875,0.3309880358658745,v1_router,0.05325520833333333,,,,14,0.10313589267407969
589,0.0,0.001697792869269949,0.5505208333333333,0.3170507149299661,v1_router,0.0435546875,,,,15,0.10407494952360727
588,0.0,0.0,0.5526041666666667,0.32801903964710866,v1_router,0.06357421875,,,,16,0.10640736897007312
